TYPE	NUMBER	KEYWORD	ORGANIC	URL	TITLE	DESCRIPTION	PAGE	FLAG_HACKED	FLAG_HARMFUL	STAT_RESULTCOUNT
result	86	epidemiology	organic	http://www.mass.gov/eohhs/gov/departments/dph/programs/id/epidemiology/	Epidemiology Program - Mass.gov	The Epidemiology Program helps protect the residents of the Commonwealth from foodborne illnesses, emerging infectious illnesses, and other communicable diseases. Major goals of the program are: the prevention of rabies in humans and domestic animals (of critical importance since the arrival of the raccoon rabies ...	1	0	0	20000000
result	87	epidemiology	organic	https://www.apha.org/apha-communities/member-sections/epidemiology	Epidemiology - American Public Health Association	The Epidemiology Section fosters epidemiologic research and science-based public health practice and serves as a conduit between the epidemiologic research community and users of scientific information for the development, implementation and evaluation of policies affecting the public's health. Microscopic image of ...	1	0	0	20000000
result	88	epidemiology	organic	https://www.vumc.org/vec/	Vanderbilt Epidemiology Center - Vanderbilt University Medical Center	The Vanderbilt Epidemiology Center is committed to conducting research to enhance and expand our understanding of the distribution and determinants of disease, promoting collaboration aimed at the translation of research into cost-effective strategies of disease prevention and health care delivery, and training ...	1	0	0	20000000
result	89	epidemiology	organic	https://mspgh.unimelb.edu.au/centres-institutes/centre-for-epidemiology-and-biostatistics	Centre for Epidemiology and Biostatistics : Melbourne School of ...	Centre for Epidemiology and Biostatistics page in the Melbourne School of Population and Global Health site.	1	0	0	20000000
result	90	epidemiology	organic	https://publichealth.arizona.edu/departments/epi-bio/epidemiology	Epidemiology | Mel and Enid Zuckerman College of Public Health	Two niches for the UA Epidemiology program are a transdisciplinary approach to disease prevention and our research among populations and communities of the Southwest US. The faculty within the program and the College of Public Health are highly collaborative across the university and this collaboration becomes a ...	1	0	0	20000000
result	91	epidemiology	organic	https://www.sc.edu/study/colleges_schools/public_health/study/areas_of_study/epidemiology_biostatistics/epidemiology/index.php	Epidemiology and Biostatistics - Epidemiology - Arnold School of ...	Career opportunities exist at local and state health departments, the Centers for Disease Control and Prevention, National Institutes of Health, pharmaceutical companies, insurance companies, HMOs, universities and research organizations. Epidemiologists may become preventive medicine officers, public health ...	1	0	0	20000000
result	92	epidemiology	organic	https://sph.tulane.edu/epid/home	Epidemiology | School of Public Health and Tropical Medicine	Jiang He, MD, PhD. Joseph S. Copes Chair and Professor Department of Epidemiology Tulane University School of Public Health and Tropical Medicine. Mission. The Department of Epidemiology plays a leading role in the improvement of global public health through epidemiological research, education and professional ...	1	0	0	20000000
result	93	epidemiology	organic	http://dphhs.mt.gov/publichealth/epidemiology	Epidemiology - DPHHS Home - Montana.gov	The Office of Epidemiology and Scientific Support (OESS) maintains and distributes public health data from the following systems: Montana Behavioral Risk Factor Surveillance System (BRFSS),; Montana Hospital Data Discharge System, and; Montana Vital Statistics Analysis Unit. These data systems contain information ...	1	0	0	20000000
result	94	epidemiology	organic	http://healthandwelfare.idaho.gov/Health/Epidemiology/tabid/111/Default.aspx	Epidemiology - Idaho Department of Health and Welfare	Health care providers, laboratorians, and hospital administrators are required, according to the Idaho Reportable Diseases Rules (IDAPA 16.02.10), to report communicable diseases and conditions included on the Idaho Reportable Disease List to their local health district or the Epidemiology Program within the Bureau of ...	1	0	0	20000000
result	95	epidemiology	organic	https://msdh.ms.gov/msdhsite/_static/14,0,73.html	Epidemiology - Mississippi State Department of Health	The Office of Epidemiology watches occurrences and trends of reportable and chronic diseases, investigates outbreaks of diseases, helps interrupt outbreaks or disease problems, and reports morbidity incidence and trends to the medical community and other target groups. Coordinating and cooperating with the Centers ...	1	0	0	20000000
result	96	epidemiology	organic	http://med.stanford.edu/epidemiology.html	Epidemiology - HRP - Stanford University School of Medicine ...	Epidemiology is the study of the distribution, determinants and control of illness and impairment in human populations. It is the cornerstone of population health, and informs policy decisions and evidence-based medicine by identifying risk factors for disease and targets for treatment and prevention. The Division of ...	1	0	0	20000000
result	97	epidemiology	organic	http://www.cste.org/group/ECA	Capacity Assessments - Council of State and Territorial Epidemiologists	CSTE spearheaded a national epidemiology workforce assessment effort in 1995 and compiled a guide to aid states in assessment their epidemiologic capacity. CSTE followed up this effort in 1997 with an assessment piloted in 10 states and in 2001 with the first Epidemiology Capacity Assessment. The ECA was the first ...	1	0	0	20000000
result	98	epidemiology	organic	https://www.journals.elsevier.com/journal-of-epidemiology/	Journal of Epidemiology - Elsevier	As of January 1st, 2018, the journal has transferred back to the society. For more information, please click here.The Journal of Epidemiology is the...	1	0	0	20000000
result	99	epidemiology	organic	https://www.journals.elsevier.com/clinical-epidemiology-and-global-health	Clinical Epidemiology and Global Health - Journal - Elsevier	Clinical Epidemiology and Global Health (CEGH) is a multidisciplinary journal and it is published four times (March, June, September, December) a year. The mandate of CEGH is to promote articles on clinical epidemiology with focus on India and Asian countries in the context of global health. It publishes... Read more.	1	0	0	20000000
result	100	epidemiology	organic	https://ete-online.biomedcentral.com/	Emerging Themes in Epidemiology | Home page	Emerging Themes in Epidemiology aims to promote debate and discussion on practical and theoretical aspects of epidemiology. We welcome primary research and discursive articles. We particularly encourage submissions in the following areas: new epidemiological concepts and methods, including new statistical ...	1	0	0	20000000
result	101	epidemiology	organic	https://en.wikipedia.org/wiki/Epidemiology	Wikipedia		1	0	0	20000000
result	102	epidemiology	organic	https://cgejournal.biomedcentral.com/	Canine Genetics and Epidemiology | Home page	Canine Genetics and Epidemiology is a peer-reviewed, open access, online journal publishing original research and review articles relating to all aspects of canine genetics and epidemiology. The journal addresses genetic, genomic and epidemiological research in both domestic and wild canids, relating to breed and ...	2	0	0	20000000
result	103	epidemiology	organic	http://www.phmed.umu.se/english/units/epidemiology/	Welcome to the Epidemiology and Global Health Unit! - Department of ...	The Epidemiology and Global Health Unit is an international, multidisciplinary research and teaching environment located within Umeå University’s Faculty of Medicine. ... Our Masters degree programmes in public health and health economics recruit widely: from Sweden, from elsewhere ...	2	0	0	20000000
result	104	epidemiology	organic	http://www.euroepi2018.com/	European Congress of Epidemiology 2018	During the last two decades, health crises have often been related to epidemics of infectious... Read more · Committees ... Read more · Program. Discover the themes and the program outline. Read more · Becoming a partner. Why become a partner ? Reach more than 600 experts in Epidemiology in just a few days.	2	0	0	20000000
result	105	epidemiology	organic	http://science.sciencemag.org/collection/epidemiology	Epidemiology | Collections - Science	By Arietta E. Fleming-Davies, Paul D. Williams, André A. Dhondt, Andrew P. Dobson, Wesley M. Hochachka, Ariel E. Leon, David H. Ley, Erik E. Osnas, Dana M. Hawley. Science 01 Mar 2018 : 1030-1033 You have accessRestricted access. A study of house finches and their bacterial pathogen Mycoplasma gallisepticum ...	2	0	0	20000000
